"TIME","GEO","UNIT","AGE","Value","Flag and Footnotes"
"2012","Croatia","Number","From 18 to 24 years","48",""
"2012","Croatia","Number","From 25 to 49 years","150",""
"2012","Croatia","Number","From 50 to 64 years","98",""
"2012","Croatia","Number","65 years or over","79",""
"2012","Italy","Number","Less than 15 years","52",""
"2012","Italy","Number","From 15 to 17 years","85",""
"2012","Italy","Number","From 18 to 24 years","423",""
"2012","Italy","Number","From 25 to 49 years","1,400",""
"2012","Italy","Number","From 50 to 64 years","656",""
"2012","Italy","Number","65 years or over","1,068",""
"2012","Cyprus","Number","Less than 15 years","0",""
"2012","Cyprus","Number","From 15 to 17 years","2",""
"2012","Cyprus","Number","From 18 to 24 years","10",""
"2012","Cyprus","Number","From 25 to 49 years","23",""
"2012","Cyprus","Number","From 50 to 64 years","7",""
"2012","Cyprus","Number","65 years or over","9",""
"2012","Latvia","Number","Less than 15 years","6",""
"2012","Latvia","Number","From 15 to 17 years","5",""
"2012","Latvia","Number","From 18 to 24 years","16",""
"2012","Latvia","Number","From 25 to 49 years","67",""
"2012","Latvia","Number","From 50 to 64 years","40",""
"2012","Latvia","Number","65 years or over","34",""
"2012","Lithuania","Number","Less than 15 years",":",""
"2012","Lithuania","Number","From 15 to 17 years",":",""
"2012","Lithuania","Number","From 18 to 24 years",":",""
"2012","Lithuania","Number","From 25 to 49 years",":",""
"2012","Lithuania","Number","From 50 to 64 years",":",""
"2012","Lithuania","Number","65 years or over",":",""
"2012","Luxembourg","Number","Less than 15 years","1",""
"2012","Luxembourg","Number","From 15 to 17 years","2",""
"2012","Luxembourg","Number","From 18 to 24 years","6",""
"2012","Luxembourg","Number","From 25 to 49 years","14",""
"2012","Luxembourg","Number","From 50 to 64 years","2",""
"2012","Luxembourg","Number","65 years or over","9",""
"2012","Hungary","Number","Less than 15 years","20",""
"2012","Hungary","Number","From 15 to 17 years","11",""
"2012","Hungary","Number","From 18 to 24 years","42",""
"2012","Hungary","Number","From 25 to 49 years","237",""
"2012","Hungary","Number","From 50 to 64 years","170",""
"2012","Hungary","Number","65 years or over","121",""
"2012","Malta","Number","Less than 15 years",":",""
"2012","Malta","Number","From 15 to 17 years",":",""
"2012","Malta","Number","From 18 to 24 years",":",""
"2012","Malta","Number","From 25 to 49 years",":",""
"2012","Malta","Number","From 50 to 64 years",":",""
"2012","Malta","Number","65 years or over",":",""
"2012","Netherlands","Number","Less than 15 years","24",""
"2012","Netherlands","Number","From 15 to 17 years","13",""
"2012","Netherlands","Number","From 18 to 24 years","76",""
"2012","Netherlands","Number","From 25 to 49 years","171",""
"2012","Netherlands","Number","From 50 to 64 years","91",""
"2012","Netherlands","Number","65 years or over","187",""
"2012","Austria","Number","Less than 15 years","8",""
"2012","Austria","Number","From 15 to 17 years","24",""
"2012","Austria","Number","From 18 to 24 years","84",""
"2012","Austria","Number","From 25 to 49 years","156",""
"2012","Austria","Number","From 50 to 64 years","105",""
"2012","Austria","Number","65 years or over","154",""
"2012","Poland","Number","Less than 15 years","90",""
"2012","Poland","Number","From 15 to 17 years","87",""
"2012","Poland","Number","From 18 to 24 years","585",""
"2012","Poland","Number","From 25 to 49 years","1,327",""
"2012","Poland","Number","From 50 to 64 years","823",""
"2012","Poland","Number","65 years or over","653",""
"2012","Portugal","Number","Less than 15 years","14",""
"2012","Portugal","Number","From 15 to 17 years","10",""
"2012","Portugal","Number","From 18 to 24 years","65",""
"2012","Portugal","Number","From 25 to 49 years","274",""
"2012","Portugal","Number","From 50 to 64 years","155",""
"2012","Portugal","Number","65 years or over","195",""
"2012","Romania","Number","Less than 15 years","90",""
"2012","Romania","Number","From 15 to 17 years","52",""
"2012","Romania","Number","From 18 to 24 years","231",""
"2012","Romania","Number","From 25 to 49 years","740",""
"2012","Romania","Number","From 50 to 64 years","470",""
"2012","Romania","Number","65 years or over","457",""
"2012","Slovenia","Number","Less than 15 years","3",""
"2012","Slovenia","Number","From 15 to 17 years","2",""
"2012","Slovenia","Number","From 18 to 24 years","19",""
"2012","Slovenia","Number","From 25 to 49 years","46",""
"2012","Slovenia","Number","From 50 to 64 years","34",""
"2012","Slovenia","Number","65 years or over","26",""
"2012","Slovakia","Number","Less than 15 years",":",""
"2012","Slovakia","Number","From 15 to 17 years",":",""
"2012","Slovakia","Number","From 18 to 24 years",":",""
"2012","Slovakia","Number","From 25 to 49 years",":",""
"2012","Slovakia","Number","From 50 to 64 years",":",""
"2012","Slovakia","Number","65 years or over",":",""
"2012","Finland","Number","Less than 15 years","7",""
"2012","Finland","Number","From 15 to 17 years","14",""
"2012","Finland","Number","From 18 to 24 years","41",""
"2012","Finland","Number","From 25 to 49 years","84",""
"2012","Finland","Number","From 50 to 64 years","51",""
"2012","Finland","Number","65 years or over","58",""
"2012","Sweden","Number","Less than 15 years","7",""
"2012","Sweden","Number","From 15 to 17 years","10",""
"2012","Sweden","Number","From 18 to 24 years","41",""
"2012","Sweden","Number","From 25 to 49 years","107",""
"2012","Sweden","Number","From 50 to 64 years","49",""
"2012","Sweden","Number","65 years or over","71",""
"2012","United Kingdom","Number","Less than 15 years","56",""
"2012","United Kingdom","Number","From 15 to 17 years","66",""
"2012","United Kingdom","Number","From 18 to 24 years","344",""
"2012","United Kingdom","Number","From 25 to 49 years","631",""
"2012","United Kingdom","Number","From 50 to 64 years","283",""
"2012","United Kingdom","Number","65 years or over","422",""
"2012","Iceland","Number","Less than 15 years","0",""
"2012","Iceland","Number","From 15 to 17 years","0",""
"2012","Iceland","Number","From 18 to 24 years","2",""
"2012","Iceland","Number","From 25 to 49 years","2",""
"2012","Iceland","Number","From 50 to 64 years","1",""
"2012","Iceland","Number","65 years or over","4",""
"2012","Liechtenstein","Number","Less than 15 years",":",""
"2012","Liechtenstein","Number","From 15 to 17 years",":",""
"2012","Liechtenstein","Number","From 18 to 24 years",":",""
"2012","Liechtenstein","Number","From 25 to 49 years",":",""
"2012","Liechtenstein","Number","From 50 to 64 years",":",""
"2012","Liechtenstein","Number","65 years or over",":",""
"2012","Norway","Number","Less than 15 years","4",""
"2012","Norway","Number","From 15 to 17 years","6",""
"2012","Norway","Number","From 18 to 24 years","20",""
"2012","Norway","Number","From 25 to 49 years","60",""
"2012","Norway","Number","From 50 to 64 years","27",""
"2012","Norway","Number","65 years or over","28",""
"2012","Switzerland","Number","Less than 15 years","31",""
"2012","Switzerland","Number","From 15 to 17 years","6",""
"2012","Switzerland","Number","From 18 to 24 years","39",""
"2012","Switzerland","Number","From 25 to 49 years","92",""
"2012","Switzerland","Number","From 50 to 64 years","78",""
"2012","Switzerland","Number","65 years or over","93",""
"2013","Belgium","Number","Less than 15 years","18",""
"2013","Belgium","Number","From 15 to 17 years","8",""
"2013","Belgium","Number","From 18 to 24 years","119",""
"2013","Belgium","Number","From 25 to 49 years","318",""
"2013","Belgium","Number","From 50 to 64 years","108",""
"2013","Belgium","Number","65 years or over","151",""
"2013","Bulgaria","Number","Less than 15 years","15",""
"2013","Bulgaria","Number","From 15 to 17 years","17",""
"2013","Bulgaria","Number","From 18 to 24 years","85",""
"2013","Bulgaria","Number","From 25 to 49 years","250",""
"2013","Bulgaria","Number","From 50 to 64 years","123",""
"2013","Bulgaria","Number","65 years or over","107",""
"2013","Czechia","Number","Less than 15 years","11",""
"2013","Czechia","Number","From 15 to 17 years","10",""
"2013","Czechia","Number","From 18 to 24 years","96",""
"2013","Czechia","Number","From 25 to 49 years","242",""
"2013","Czechia","Number","From 50 to 64 years","136",""
"2013","Czechia","Number","65 years or over","155",""
"2013","Denmark","Number","Less than 15 years","13",""
"2013","Denmark","Number","From 15 to 17 years","6",""
"2013","Denmark","Number","From 18 to 24 years","25",""
"2013","Denmark","Number","From 25 to 49 years","56",""
"2013","Denmark","Number","From 50 to 64 years","38",""
"2013","Denmark","Number","65 years or over","53",""
"2013","Germany (until 1990 former territory of the FRG)","Number","Less than 15 years","58",""
"2013","Germany (until 1990 former territory of the FRG)","Number","From 15 to 17 years","89",""
"2013","Germany (until 1990 former territory of the FRG)","Number","From 18 to 24 years","493",""
"2013","Germany (until 1990 former territory of the FRG)","Number","From 25 to 49 years","1,065",""
"2013","Germany (until 1990 former territory of the FRG)","Number","From 50 to 64 years","633",""
"2013","Germany (until 1990 former territory of the FRG)","Number","65 years or over","999",""
"2013","Estonia","Number","Less than 15 years","3",""
"2013","Estonia","Number","From 15 to 17 years","2",""
"2013","Estonia","Number","From 18 to 24 years","8",""
"2013","Estonia","Number","From 25 to 49 years","32",""
"2013","Estonia","Number","From 50 to 64 years","17",""
"2013","Estonia","Number","65 years or over","19",""
"2013","Ireland","Number","Less than 15 years","6",""
"2013","Ireland","Number","From 15 to 17 years","4",""
"2013","Ireland","Number","From 18 to 24 years","36",""
"2013","Ireland","Number","From 25 to 49 years","74",""
"2013","Ireland","Number","From 50 to 64 years","22",""
"2013","Ireland","Number","65 years or over","46",""
"2013","Greece","Number","Less than 15 years","17",""
"2013","Greece","Number","From 15 to 17 years","27",""
"2013","Greece","Number","From 18 to 24 years","112",""
"2013","Greece","Number","From 25 to 49 years","319",""
"2013","Greece","Number","From 50 to 64 years","149",""
"2013","Greece","Number","65 years or over","234",""
"2013","Spain","Number","Less than 15 years","46",""
"2013","Spain","Number","From 15 to 17 years","19",""
"2013","Spain","Number","From 18 to 24 years","143",""
"2013","Spain","Number","From 25 to 49 years","640",""
"2013","Spain","Number","From 50 to 64 years","326",""
"2013","Spain","Number","65 years or over","477",""
"2013","France","Number","Less than 15 years","97",""
"2013","France","Number","From 15 to 17 years","102",""
"2013","France","Number","From 18 to 24 years","636",""
"2013","France","Number","From 25 to 49 years","1,213",""
"2013","France","Number","From 50 to 64 years","532",""
"2013","France","Number","65 years or over","688",""
"2013","Croatia","Number","Less than 15 years","10",""
"2013","Croatia","Number","From 15 to 17 years","10",""
"2013","Croatia","Number","From 18 to 24 years","58",""
"2013","Croatia","Number","From 25 to 49 years","132",""
"2013","Croatia","Number","From 50 to 64 years","83",""
"2013","Croatia","Number","65 years or over","75",""
"2013","Italy","Number","Less than 15 years","55",""
"2013","Italy","Number","From 15 to 17 years","69",""
"2013","Italy","Number","From 18 to 24 years","404",""
"2013","Italy","Number","From 25 to 49 years","1,171",""
"2013","Italy","Number","From 50 to 64 years","614",""
"2013","Italy","Number","65 years or over","1,011",""
"2013","Cyprus","Number","Less than 15 years","1",""
"2013","Cyprus","Number","From 15 to 17 years","0",""
"2013","Cyprus","Number","From 18 to 24 years","18",""
"2013","Cyprus","Number","From 25 to 49 years","12",""
"2013","Cyprus","Number","From 50 to 64 years","5",""
"2013","Cyprus","Number","65 years or over","8",""
"2013","Latvia","Number","Less than 15 years","7",""
"2013","Latvia","Number","From 15 to 17 years","1",""
"2013","Latvia","Number","From 18 to 24 years","14",""
"2013","Latvia","Number","From 25 to 49 years","75",""
"2013","Latvia","Number","From 50 to 64 years","32",""
"2013","Latvia","Number","65 years or over","40",""
"2013","Lithuania","Number","Less than 15 years","7",""
"2013","Lithuania","Number","From 15 to 17 years","4",""
"2013","Lithuania","Number","From 18 to 24 years","41",""
"2013","Lithuania","Number","From 25 to 49 years","95",""
"2013","Lithuania","Number","From 50 to 64 years","56",""
"2013","Lithuania","Number","65 years or over","52",""
"2013","Luxembourg","Number","Less than 15 years","2",""
"2013","Luxembourg","Number","From 15 to 17 years","0",""
"2013","Luxembourg","Number","From 18 to 24 years","5",""
"2013","Luxembourg","Number","From 25 to 49 years","19",""
"2013","Luxembourg","Number","From 50 to 64 years","10",""
"2013","Luxembourg","Number","65 years or over","9",""
"2013","Hungary","Number","Less than 15 years","7",""
"2013","Hungary","Number","From 15 to 17 years","14",""
"2013","Hungary","Number","From 18 to 24 years","50",""
"2013","Hungary","Number","From 25 to 49 years","227",""
"2013","Hungary","Number","From 50 to 64 years","156",""
"2013","Hungary","Number","65 years or over","135",""
"2013","Malta","Number","Less than 15 years",":",""
"2013","Malta","Number","From 15 to 17 years",":",""
"2013","Malta","Number","From 18 to 24 years",":",""
"2013","Malta","Number","From 25 to 49 years",":",""
"2013","Malta","Number","From 50 to 64 years",":",""
"2013","Malta","Number","65 years or over",":",""
"2013","Netherlands","Number","Less than 15 years","8",""
"2013","Netherlands","Number","From 15 to 17 years","14",""
"2013","Netherlands","Number","From 18 to 24 years","81",""
"2013","Netherlands","Number","From 25 to 49 years","126",""
"2013","Netherlands","Number","From 50 to 64 years","80",""
"2013","Netherlands","Number","65 years or over","164",""
"2013","Austria","Number","Less than 15 years","10",""
"2013","Austria","Number","From 15 to 17 years","14",""
"2013","Austria","Number","From 18 to 24 years","56",""
"2013","Austria","Number","From 25 to 49 years","148",""
"2013","Austria","Number","From 50 to 64 years","85",""
"2013","Austria","Number","65 years or over","142",""
"2013","Poland","Number","Less than 15 years","91",""
"2013","Poland","Number","From 15 to 17 years","83",""
"2013","Poland","Number","From 18 to 24 years","551",""
"2013","Poland","Number","From 25 to 49 years","1,194",""
"2013","Poland","Number","From 50 to 64 years","786",""
"2013","Poland","Number","65 years or over","647",""
"2013","Portugal","Number","Less than 15 years","11",""
"2013","Portugal","Number","From 15 to 17 years","8",""
"2013","Portugal","Number","From 18 to 24 years","65",""
"2013","Portugal","Number","From 25 to 49 years","215",""
"2013","Portugal","Number","From 50 to 64 years","142",""
"2013","Portugal","Number","65 years or over","193",""
"2013","Romania","Number","Less than 15 years","76",""
"2013","Romania","Number","From 15 to 17 years","40",""
"2013","Romania","Number","From 18 to 24 years","220",""
"2013","Romania","Number","From 25 to 49 years","704",""
"2013","Romania","Number","From 50 to 64 years","397",""
"2013","Romania","Number","65 years or over","422",""
"2013","Slovenia","Number","Less than 15 years","3",""
"2013","Slovenia","Number","From 15 to 17 years","2",""
"2013","Slovenia","Number","From 18 to 24 years","22",""
"2013","Slovenia","Number","From 25 to 49 years","43",""
"2013","Slovenia","Number","From 50 to 64 years","28",""
"2013","Slovenia","Number","65 years or over","27",""
"2013","Slovakia","Number","Less than 15 years",":",""
"2013","Slovakia","Number","From 15 to 17 years",":",""
"2013","Slovakia","Number","From 18 to 24 years",":",""
"2013","Slovakia","Number","From 25 to 49 years",":",""
"2013","Slovakia","Number","From 50 to 64 years",":",""
"2013","Slovakia","Number","65 years or over",":",""
"2013","Finland","Number","Less than 15 years","6",""
"2013","Finland","Number","From 15 to 17 years","12",""
"2013","Finland","Number","From 18 to 24 years","36",""
"2013","Finland","Number","From 25 to 49 years","79",""
"2013","Finland","Number","From 50 to 64 years","52",""
"2013","Finland","Number","65 years or over","73",""
"2013","Sweden","Number","Less than 15 years","4",""
"2013","Sweden","Number","From 15 to 17 years","7",""
"2013","Sweden","Number","From 18 to 24 years","40",""
"2013","Sweden","Number","From 25 to 49 years","77",""
"2013","Sweden","Number","From 50 to 64 years","56",""
"2013","Sweden","Number","65 years or over","76",""
"2013","United Kingdom","Number","Less than 15 years","41",""
"2013","United Kingdom","Number","From 15 to 17 years","48",""
"2013","United Kingdom","Number","From 18 to 24 years","348",""
"2013","United Kingdom","Number","From 25 to 49 years","642",""
"2013","United Kingdom","Number","From 50 to 64 years","282",""
"2013","United Kingdom","Number","65 years or over","409",""
"2013","Iceland","Number","Less than 15 years","2",""
"2013","Iceland","Number","From 15 to 17 years","3",""
"2013","Iceland","Number","From 18 to 24 years","2",""
"2013","Iceland","Number","From 25 to 49 years","4",""
"2013","Iceland","Number","From 50 to 64 years","2",""
"2013","Iceland","Number","65 years or over","2",""
"2013","Liechtenstein","Number","Less than 15 years",":",""
"2013","Liechtenstein","Number","From 15 to 17 years",":",""
"2013","Liechtenstein","Number","From 18 to 24 years",":",""
"2013","Liechtenstein","Number","From 25 to 49 years",":",""
"2013","Liechtenstein","Number","From 50 to 64 years",":",""
"2013","Liechtenstein","Number","65 years or over",":",""
"2013","Norway","Number","Less than 15 years","4",""
"2013","Norway","Number","From 15 to 17 years","6",""
"2013","Norway","Number","From 18 to 24 years","29",""
"2013","Norway","Number","From 25 to 49 years","60",""
"2013","Norway","Number","From 50 to 64 years","44",""
"2013","Norway","Number","65 years or over","44",""
"2013","Switzerland","Number","Less than 15 years","12",""
"2013","Switzerland","Number","From 15 to 17 years","2",""
"2013","Switzerland","Number","From 18 to 24 years","30",""
"2013","Switzerland","Number","From 25 to 49 years","68",""
"2013","Switzerland","Number","From 50 to 64 years","57",""
"2013","Switzerland","Number","65 years or over","100",""
"2014","Belgium","Number","Less than 15 years","10",""
"2014","Belgium","Number","From 15 to 17 years","22",""
"2014","Belgium","Number","From 18 to 24 years","117",""
"2014","Belgium","Number","From 25 to 49 years","255",""
"2014","Belgium","Number","From 50 to 64 years","137",""
"2014","Belgium","Number","65 years or over","178",""
"2014","Bulgaria","Number","Less than 15 years","16",""
"2014","Bulgaria","Number","From 15 to 17 years","20",""
"2014","Bulgaria","Number","From 18 to 24 years","84",""
"2014","Bulgaria","Number","From 25 to 49 years","242",""
"2014","Bulgaria","Number","From 50 to 64 years","152",""
"2014","Bulgaria","Number","65 years or over","142",""
"2014","Czechia","Number","Less than 15 years","14",""
"2014","Czechia","Number","From 15 to 17 years","11",""
"2014","Czechia","Number","From 18 to 24 years","100",""
"2014","Czechia","Number","From 25 to 49 years","288",""
"2014","Czechia","Number","From 50 to 64 years","142",""
"2014","Czechia","Number","65 years or over","131",""
"2014","Denmark","Number","Less than 15 years","6",""
"2014","Denmark","Number","From 15 to 17 years","3",""
"2014","Denmark","Number","From 18 to 24 years","22",""
"2014","Denmark","Number","From 25 to 49 years","61",""
"2014","Denmark","Number","From 50 to 64 years","32",""
"2014","Denmark","Number","65 years or over","58",""
"2014","Germany (until 1990 former territory of the FRG)","Number","Less than 15 years","71",""
"2014","Germany (until 1990 former territory of the FRG)","Number","From 15 to 17 years","91",""
"2014","Germany (until 1990 former territory of the FRG)","Number","From 18 to 24 years","496",""
"2014","Germany (until 1990 former territory of the FRG)","Number","From 25 to 49 years","1,045",""
"2014","Germany (until 1990 former territory of the FRG)","Number","From 50 to 64 years","687",""
"2014","Germany (until 1990 former territory of the FRG)","Number","65 years or over","987",""
"2014","Estonia","Number","Less than 15 years","1",""
"2014","Estonia","Number","From 15 to 17 years","2",""
"2014","Estonia","Number","From 18 to 24 years","13",""
"2014","Estonia","Number","From 25 to 49 years","27",""
"2014","Estonia","Number","From 50 to 64 years","19",""
"2014","Estonia","Number","65 years or over","16",""
"2014","Ireland","Number","Less than 15 years","12",""
"2014","Ireland","Number","From 15 to 17 years","6",""
"2014","Ireland","Number","From 18 to 24 years","28",""
"2014","Ireland","Number","From 25 to 49 years","73",""
"2014","Ireland","Number","From 50 to 64 years","28",""
"2014","Ireland","Number","65 years or over","43",""
"2014","Greece","Number","Less than 15 years","10",""
"2014","Greece","Number","From 15 to 17 years","19",""
"2014","Greece","Number","From 18 to 24 years","114",""
"2014","Greece","Number","From 25 to 49 years","300",""
"2014","Greece","Number","From 50 to 64 years","160",""
"2014","Greece","Number","65 years or over","187",""
"2014","Spain","Number","Less than 15 years","37",""
"2014","Spain","Number","From 15 to 17 years","23",""
"2014","Spain","Number","From 18 to 24 years","129",""
"2014","Spain","Number","From 25 to 49 years","645",""
"2014","Spain","Number","From 50 to 64 years","356",""
"2014","Spain","Number","65 years or over","477",""
"2014","France","Number","Less than 15 years","112",""
"2014","France","Number","From 15 to 17 years","116",""
"2014","France","Number","From 18 to 24 years","582",""
"2014","France","Number","From 25 to 49 years","1,255",""
"2014","France","Number","From 50 to 64 years","547",""
"2014","France","Number","65 years or over","772",""
"2014","Croatia","Number","Less than 15 years","8",""
"2014","Croatia","Number","From 15 to 17 years","5",""
"2014","Croatia","Number","From 18 to 24 years","36",""
"2014","Croatia","Number","From 25 to 49 years","111",""
"2014","Croatia","Number","From 50 to 64 years","67",""
"2014","Croatia","Number","65 years or over","81",""
"2014","Italy","Number","Less than 15 years","62",""
"2014","Italy","Number","From 15 to 17 years","70",""
"2014","Italy","Number","From 18 to 24 years","369",""
"2014","Italy","Number","From 25 to 49 years","1,129",""
"2014","Italy","Number","From 50 to 64 years","645",""
"2014","Italy","Number","65 years or over","1,056",""
"2014","Cyprus","Number","Less than 15 years","0",""
"2014","Cyprus","Number","From 15 to 17 years","2",""
"2014","Cyprus","Number","From 18 to 24 years","12",""
"2014","Cyprus","Number","From 25 to 49 years","16",""
"2014","Cyprus","Number","From 50 to 64 years","4",""
"2014","Cyprus","Number","65 years or over","11",""
"2014","Latvia","Number","Less than 15 years","7",""
"2014","Latvia","Number","From 15 to 17 years","3",""
"2014","Latvia","Number","From 18 to 24 years","30",""
"2014","Latvia","Number","From 25 to 49 years","80",""
"2014","Latvia","Number","From 50 to 64 years","37",""
"2014","Latvia","Number","65 years or over","42",""
"2014","Lithuania","Number","Less than 15 years","15",""
"2014","Lithuania","Number","From 15 to 17 years","9",""
"2014","Lithuania","Number","From 18 to 24 years","33",""
"2014","Lithuania","Number","From 25 to 49 years","97",""
"2014","Lithuania","Number","From 50 to 64 years","63",""
"2014","Lithuania","Number","65 years or over","49",""
"2014","Luxembourg","Number","Less than 15 years","1",""
"2014","Luxembourg","Number","From 15 to 17 years","0",""
"2014","Luxembourg","Number","From 18 to 24 years","5",""
"2014","Luxembourg","Number","From 25 to 49 years","18",""
"2014","Luxembourg","Number","From 50 to 64 years","9",""
"2014","Luxembourg","Number","65 years or over","2",""
"2014","Hungary","Number","Less than 15 years","11",""
"2014","Hungary","Number","From 15 to 17 years","7",""
"2014","Hungary","Number","From 18 to 24 years","59",""
"2014","Hungary","Number","From 25 to 49 years","229",""
"2014","Hungary","Number","From 50 to 64 years","163",""
"2014","Hungary","Number","65 years or over","155",""
"2014","Malta","Number","Less than 15 years",":",""
"2014","Malta","Number","From 15 to 17 years",":",""
"2014","Malta","Number","From 18 to 24 years",":",""
"2014","Malta","Number","From 25 to 49 years",":",""
"2014","Malta","Number","From 50 to 64 years",":",""
"2014","Malta","Number","65 years or over",":",""
"2014","Netherlands","Number","Less than 15 years","19",""
"2014","Netherlands","Number","From 15 to 17 years","17",""
"2014","Netherlands","Number","From 18 to 24 years","69",""
"2014","Netherlands","Number","From 25 to 49 years","136",""
"2014","Netherlands","Number","From 50 to 64 years","62",""
"2014","Netherlands","Number","65 years or over","173",""
"2014","Austria","Number","Less than 15 years","8",""
"2014","Austria","Number","From 15 to 17 years","16",""
"2014","Austria","Number","From 18 to 24 years","59",""
"2014","Austria","Number","From 25 to 49 years","130",""
"2014","Austria","Number","From 50 to 64 years","102",""
"2014","Austria","Number","65 years or over","115",""
"2014","Poland","Number","Less than 15 years","80",""
"2014","Poland","Number","From 15 to 17 years","71",""
"2014","Poland","Number","From 18 to 24 years","499",""
"2014","Poland","Number","From 25 to 49 years","1,117",""
"2014","Poland","Number","From 50 to 64 years","735",""
"2014","Poland","Number","65 years or over","692",""
"2014","Portugal","Number","Less than 15 years","8",""
"2014","Portugal","Number","From 15 to 17 years","11",""
"2014","Portugal","Number","From 18 to 24 years","53",""
"2014","Portugal","Number","From 25 to 49 years","215",""
"2014","Portugal","Number","From 50 to 64 years","144",""
"2014","Portugal","Number","65 years or over","206",""
"2014","Romania","Number","Less than 15 years","91",""
"2014","Romania","Number","From 15 to 17 years","37",""
"2014","Romania","Number","From 18 to 24 years","177",""
"2014","Romania","Number","From 25 to 49 years","624",""
"2014","Romania","Number","From 50 to 64 years","468",""
"2014","Romania","Number","65 years or over","420",""
"2014","Slovenia","Number","Less than 15 years","2",""
"2014","Slovenia","Number","From 15 to 17 years","1",""
"2014","Slovenia","Number","From 18 to 24 years","9",""
"2014","Slovenia","Number","From 25 to 49 years","51",""
"2014","Slovenia","Number","From 50 to 64 years","19",""
"2014","Slovenia","Number","65 years or over","26",""
"2014","Slovakia","Number","Less than 15 years",":",""
"2014","Slovakia","Number","From 15 to 17 years",":",""
"2014","Slovakia","Number","From 18 to 24 years",":",""
"2014","Slovakia","Number","From 25 to 49 years",":",""
"2014","Slovakia","Number","From 50 to 64 years",":",""
"2014","Slovakia","Number","65 years or over",":",""
"2014","Finland","Number","Less than 15 years","10",""
"2014","Finland","Number","From 15 to 17 years","12",""
"2014","Finland","Number","From 18 to 24 years","32",""
"2014","Finland","Number","From 25 to 49 years","78",""
"2014","Finland","Number","From 50 to 64 years","41",""
"2014","Finland","Number","65 years or over","56",""
"2014","Sweden","Number","Less than 15 years","7",""
"2014","Sweden","Number","From 15 to 17 years","7",""
"2014","Sweden","Number","From 18 to 24 years","25",""
"2014","Sweden","Number","From 25 to 49 years","78",""
"2014","Sweden","Number","From 50 to 64 years","54",""
"2014","Sweden","Number","65 years or over","99",""
"2014","United Kingdom","Number","Less than 15 years","50",""
"2014","United Kingdom","Number","From 15 to 17 years","38",""
"2014","United Kingdom","Number","From 18 to 24 years","335",""
"2014","United Kingdom","Number","From 25 to 49 years","662",""
"2014","United Kingdom","Number","From 50 to 64 years","295",""
"2014","United Kingdom","Number","65 years or over","474",""
"2014","Iceland","Number","Less than 15 years","0",""
"2014","Iceland","Number","From 15 to 17 years","1",""
"2014","Iceland","Number","From 18 to 24 years","1",""
"2014","Iceland","Number","From 25 to 49 years","1",""
"2014","Iceland","Number","From 50 to 64 years","1",""
"2014","Iceland","Number","65 years or over","0",""
"2014","Liechtenstein","Number","Less than 15 years",":",""
"2014","Liechtenstein","Number","From 15 to 17 years",":",""
"2014","Liechtenstein","Number","From 18 to 24 years",":",""
"2014","Liechtenstein","Number","From 25 to 49 years",":",""
"2014","Liechtenstein","Number","From 50 to 64 years",":",""
"2014","Liechtenstein","Number","65 years or over",":",""
"2014","Norway","Number","Less than 15 years","4",""
"2014","Norway","Number","From 15 to 17 years","4",""
"2014","Norway","Number","From 18 to 24 years","18",""
"2014","Norway","Number","From 25 to 49 years","48",""
"2014","Norway","Number","From 50 to 64 years","25",""
"2014","Norway","Number","65 years or over","47",""
"2014","Switzerland","Number","Less than 15 years","9",""
"2014","Switzerland","Number","From 15 to 17 years","2",""
"2014","Switzerland","Number","From 18 to 24 years","38",""
"2014","Switzerland","Number","From 25 to 49 years","65",""
"2014","Switzerland","Number","From 50 to 64 years","43",""
"2014","Switzerland","Number","65 years or over","86",""
"2015","Belgium","Number","Less than 15 years","19",""
"2015","Belgium","Number","From 15 to 17 years","17",""
"2015","Belgium","Number","From 18 to 24 years","101",""
"2015","Belgium","Number","From 25 to 49 years","268",""
"2015","Belgium","Number","From 50 to 64 years","140",""
"2015","Belgium","Number","65 years or over","184",""
"2015","Bulgaria","Number","Less than 15 years","20",""
"2015","Bulgaria","Number","From 15 to 17 years","12",""
"2015","Bulgaria","Number","From 18 to 24 years","97",""
"2015","Bulgaria","Number","From 25 to 49 years","278",""
"2015","Bulgaria","Number","From 50 to 64 years","148",""
"2015","Bulgaria","Number","65 years or over","147",""
"2015","Czechia","Number","Less than 15 years","18",""
"2015","Czechia","Number","From 15 to 17 years","4",""
"2015","Czechia","Number","From 18 to 24 years","103",""
"2015","Czechia","Number","From 25 to 49 years","281",""
"2015","Czechia","Number","From 50 to 64 years","149",""
"2015","Czechia","Number","65 years or over","178",""
"2015","Denmark","Number","Less than 15 years","6",""
"2015","Denmark","Number","From 15 to 17 years","4",""
"2015","Denmark","Number","From 18 to 24 years","32",""
"2015","Denmark","Number","From 25 to 49 years","54",""
"2015","Denmark","Number","From 50 to 64 years","33",""
"2015","Denmark","Number","65 years or over","49",""
"2015","Germany (until 1990 former territory of the FRG)","Number","Less than 15 years","84",""
"2015","Germany (until 1990 former territory of the FRG)","Number","From 15 to 17 years","72",""
"2015","Germany (until 1990 former territory of the FRG)","Number","From 18 to 24 years","473",""
"2015","Germany (until 1990 former territory of the FRG)","Number","From 25 to 49 years","1,068",""
"2015","Germany (until 1990 former territory of the FRG)","Number","From 50 to 64 years","736",""
"2015","Germany (until 1990 former territory of the FRG)","Number","65 years or over","1,024",""
